STOPNUM,LINE,DIR,STOPNAME,LAT,LONG,geometry
4178,154,E,Oxnard / Ethel,34.179321,-118.417765,POINT (-118.417765 34.179321)
4178,167,W,Oxnard / Ethel,34.179321,-118.417765,POINT (-118.417765 34.179321)
4180,154,E,Oxnard / Fulton,34.179314,-118.422123,POINT (-118.422123 34.179314)
4180,167,W,Oxnard / Fulton,34.179314,-118.422123,POINT (-118.422123 34.179314)
4181,154,E,Oxnard / Hazeltine,34.179315,-118.439637,POINT (-118.439637 34.179315)
4182,154,E,Oxnard / Hillview Park,34.179318,-118.428094,POINT (-118.428094 34.179318)
4184,154,E,Oxnard / Laurel Canyon,34.179333,-118.396135,POINT (-118.396135 34.179333)
4185,601,N,Warner Center Transit Hub,34.179778,-118.601384,POINT (-118.601384 34.179778)
4187,154,E,Oxnard / Radford,34.179338,-118.392257,POINT (-118.392257 34.179338)
4188,154,E,Oxnard / Ranchito,34.179318,-118.435702,POINT (-118.435702 34.179318)
4189,154,E,Oxnard / St Clair,34.179326,-118.399938,POINT (-118.399938 34.179326)
4190,169,E,Topanga Canyon / Oxnard,34.178917,-118.605405,POINT (-118.605405 34.178917)
4190,150,E,Topanga Canyon / Oxnard,34.178917,-118.605405,POINT (-118.605405 34.178917)
4192,154,E,Oxnard / Tyrone,34.179308,-118.444514,POINT (-118.444514 34.179308)
4193,154,E,Oxnard / Van Nuys,34.179297,-118.449027,POINT (-118.449027 34.179297)
4196,154,E,Oxnard / Whitsett,34.179321,-118.404867,POINT (-118.404867 34.179321)
4197,154,E,Oxnard / Woodman,34.179319,-118.430865,POINT (-118.430865 34.179319)
4198,105,N,Vernon / Santa Fe,34.004094,-118.23056,POINT (-118.23056 34.004094)
4198,611,C,Vernon / Santa Fe,34.004094,-118.23056,POINT (-118.23056 34.004094)
4200,603,S,Pacific / San Fernando,34.137342,-118.264526,POINT (-118.264526 34.137342)
4201,60,N,Pacific / RR-- Xing,34.004063,-118.227782,POINT (-118.227782 34.004063)
4201,611,C,Pacific / RR-- Xing,34.004063,-118.227782,POINT (-118.227782 34.004063)
4201,105,N,Pacific / RR-- Xing,34.004063,-118.227782,POINT (-118.227782 34.004063)
4203,246,N,Pacific / Fort Mac Arthur,33.721617,-118.28782,POINT (-118.28782 33.721617)
4206,60,N,Pacific / 55th,33.993077,-118.225064,POINT (-118.225064 33.993077)
4207,60,N,Pacific / 57th,33.990964,-118.225058,POINT (-118.225058 33.990964)
4208,60,N,Pacific / Belgrave,33.98701,-118.225044,POINT (-118.225044 33.98701)
4208,251,N,Pacific / Belgrave,33.98701,-118.225044,POINT (-118.225044 33.98701)
4209,60,N,Pacific / Broadway,33.966964,-118.225033,POINT (-118.225033 33.966964)
4211,60,N,Pacific / 46th,34.002106,-118.225236,POINT (-118.225236 34.002106)
4211,611,C,Pacific / 46th,34.002106,-118.225236,POINT (-118.225236 34.002106)
4212,60,N,Pacific / Florence,33.975521,-118.225007,POINT (-118.225007 33.975521)
4212,251,N,Pacific / Florence,33.975521,-118.225007,POINT (-118.225007 33.975521)
4212,111,E,Pacific / Florence,33.975521,-118.225007,POINT (-118.225007 33.975521)
4213,60,N,Pacific / Fruitland,33.996201,-118.225075,POINT (-118.225075 33.996201)
4214,60,N,Pacific / Gage,33.982605,-118.225022,POINT (-118.225022 33.982605)
4214,251,N,Pacific / Gage,33.982605,-118.225022,POINT (-118.225022 33.982605)
4215,60,N,Pacific / Grand,33.969039,-118.225039,POINT (-118.225039 33.969039)
4216,60,N,Pacific / Leonis,34.000293,-118.22509,POINT (-118.22509 34.000293)
4216,611,C,Pacific / Leonis,34.000293,-118.22509,POINT (-118.22509 34.000293)
4217,60,N,Pacific / Live Oak,33.971943,-118.225056,POINT (-118.225056 33.971943)
4218,60,N,Pacific / Randolph,33.985204,-118.225036,POINT (-118.225036 33.985204)
4218,251,N,Pacific / Randolph,33.985204,-118.225036,POINT (-118.225036 33.985204)
4219,28,W,Olympic / Figueroa,34.045185,-118.264159,POINT (-118.264159 34.045185)
4220,60,N,Pacific / Saturn,33.978093,-118.225007,POINT (-118.225007 33.978093)
4220,251,N,Pacific / Saturn,33.978093,-118.225007,POINT (-118.225007 33.978093)
4222,251,N,Pacific / Slauson,33.989002,-118.225046,POINT (-118.225046 33.989002)
4222,60,N,Pacific / Slauson,33.989002,-118.225046,POINT (-118.225046 33.989002)
4223,60,N,Pacific / Zoe,33.980459,-118.225013,POINT (-118.225013 33.980459)
4223,251,N,Pacific / Zoe,33.980459,-118.225013,POINT (-118.225013 33.980459)
4224,134,E,16321 Pacific Coast Highway,34.038267,-118.54089,POINT (-118.54089 34.038267)
4225,134,E,22726 Pacific Coast Highway,34.039313,-118.670246,POINT (-118.670246 34.039313)
4226,134,W,Pacific Coast Highway / Bel Air Bay Club,34.039789,-118.546386,POINT (-118.546386 34.039789)
4226,602,W,Pacific Coast Highway / Bel Air Bay Club,34.039789,-118.546386,POINT (-118.546386 34.039789)
4227,134,E,Pacific Coast Highway / Big Rock,34.037406,-118.607982,POINT (-118.607982 34.037406)
4229,134,E,Pacific Coast Highway / Getty Villa,34.041745,-118.567835,POINT (-118.567835 34.041745)
4230,134,E,Pacific Coast Highway / Corral Creek Bridge,34.03327,-118.733715,POINT (-118.733715 34.03327)
4231,134,E,22506 Pacific Coast Highway,34.039506,-118.665151,POINT (-118.665151 34.039506)
4232,134,E,Pacific Coast Highway / Heathercliff,34.022048,-118.808472,POINT (-118.808472 34.022048)
4233,134,E,Pacific Coast Highway / John Tyler,34.03415,-118.709734,POINT (-118.709734 34.03415)
4234,134,E,Pacific Coast Highway / Kanan Dume,34.021368,-118.802419,POINT (-118.802419 34.021368)
4236,134,E,Pacific Coast Highway / Malibu Cove Colony,34.025692,-118.765464,POINT (-118.765464 34.025692)
4237,134,E,Pacific Coast Highway / Malibu Pier,34.037729,-118.675868,POINT (-118.675868 34.037729)
4238,134,E,Pacific Coast Highway / Moonshadows Rest,34.037653,-118.61948,POINT (-118.61948 34.037653)
4239,134,E,Pacific Coast Highway / Morning View,34.020064,-118.827861,POINT (-118.827861 34.020064)
4240,205,N,Pacific Coast Highway / Normandie,33.789935,-118.297115,POINT (-118.297115 33.789935)
4240,246,N,Pacific Coast Highway / Normandie,33.789935,-118.297115,POINT (-118.297115 33.789935)
4240,232,S,Pacific Coast Highway / Normandie,33.789935,-118.297115,POINT (-118.297115 33.789935)
4241,134,E,Pacific Coast Highway / Paradise Cove,34.023903,-118.786856,POINT (-118.786856 34.023903)
4242,134,E,Pacific Coast Highway / Porto Marina,34.03998,-118.560534,POINT (-118.560534 34.03998)
4243,134,E,Pacific Coast Highway / Rambla Pacifico,34.036899,-118.637021,POINT (-118.637021 34.036899)
4244,134,E,Pacific Coast Highway / Rambla Vista,34.038193,-118.64798,POINT (-118.64798 34.038193)
4245,134,W,Pacific Coast Highway / Getty Villa,34.041993,-118.567783,POINT (-118.567783 34.041993)
4246,134,E,Pacific Coast Highway / Temescal Canyon,34.035821,-118.535963,POINT (-118.535963 34.035821)
4247,134,E,Pacific Coast Highway / Topanga Canyon,34.039995,-118.579412,POINT (-118.579412 34.039995)
4248,134,E,Pacific Coast Highway / Tuna Canyon,34.039331,-118.589316,POINT (-118.589316 34.039331)
4251,134,E,Pacific Coast Highway / Zumirez,34.02044,-118.795754,POINT (-118.795754 34.02044)
4252,28,W,Olympic / Normandie,34.052762,-118.300237,POINT (-118.300237 34.052762)
4253,28,W,Olympic / Western,34.052775,-118.309299,POINT (-118.309299 34.052775)
4254,28,W,Olympic / Crenshaw,34.054883,-118.323595,POINT (-118.323595 34.054883)
4255,94,S,Avenue 26 / Figueroa,34.084024,-118.222749,POINT (-118.222749 34.084024)
4255,90,S,Avenue 26 / Figueroa,34.084024,-118.222749,POINT (-118.222749 34.084024)
4261,344,N,Palos Verdes / Barkentine,33.745592,-118.386616,POINT (-118.386616 33.745592)
4261,344,S,Palos Verdes / Barkentine,33.745592,-118.386616,POINT (-118.386616 33.745592)
4262,344,N,Palos Verdes / Seacove,33.74478,-118.383895,POINT (-118.383895 33.74478)
4262,344,S,Palos Verdes / Seacove,33.74478,-118.383895,POINT (-118.383895 33.74478)
4264,265,S,Paramount / Somerset,33.896217,-118.160252,POINT (-118.160252 33.896217)
4265,265,N,Paramount / 3rd,33.899281,-118.159971,POINT (-118.159971 33.899281)
4266,265,N,Paramount / 5th,33.946456,-118.135019,POINT (-118.135019 33.946456)
4267,265,N,Paramount / 7th,33.948244,-118.1337,POINT (-118.1337 33.948244)
4268,265,N,Paramount / Adams,33.895044,-118.159943,POINT (-118.159943 33.895044)
4269,265,N,Paramount / Alameda,33.930175,-118.147134,POINT (-118.147134 33.930175)
4271,287,S,Paramount / Arroyo,34.041479,-118.092024,POINT (-118.092024 34.041479)
4272,265,N,Paramount / Brookmill,33.938,-118.141223,POINT (-118.141223 33.938)
4273,265,N,Paramount / Candlewood,33.854019,-118.15968,POINT (-118.15968 33.854019)
4274,265,N,Paramount / Carron,33.989031,-118.102443,POINT (-118.102443 33.989031)
4275,265,N,Paramount / South Somerset Ranch,33.910366,-118.160058,POINT (-118.160058 33.910366)
4276,265,S,Paramount / 70th,33.881824,-118.160168,POINT (-118.160168 33.881824)
4277,265,N,Paramount / Farm,33.950895,-118.131769,POINT (-118.131769 33.950895)
4279,265,N,Paramount / Firestone,33.942826,-118.137681,POINT (-118.137681 33.942826)
4281,265,N,Paramount / Florence,33.953329,-118.129998,POINT (-118.129998 33.953329)
4282,265,S,Paramount / Gallatin,33.962357,-118.123114,POINT (-118.123114 33.962357)
4283,265,N,Paramount / Gardendale,33.917149,-118.157006,POINT (-118.157006 33.917149)
4285,287,S,Paramount / Hill,34.044302,-118.090687,POINT (-118.090687 34.044302)
4286,265,N,Paramount / Howe,33.907112,-118.160048,POINT (-118.160048 33.907112)
4287,265,N,Paramount / Loch Lomond,33.9993,-118.090922,POINT (-118.090922 33.9993)
4288,265,N,Paramount / Madison,33.890955,-118.159932,POINT (-118.159932 33.890955)
4289,265,N,Paramount / Main,33.914753,-118.158613,POINT (-118.158613 33.914753)
4290,265,N,Paramount / Maris,33.992745,-118.097143,POINT (-118.097143 33.992745)
4291,265,N,Paramount / Maxine,33.969305,-118.113774,POINT (-118.113774 33.969305)
4293,287,N,Paramount / Market Place,34.037329,-118.093157,POINT (-118.093157 34.037329)
4294,265,N,Paramount / Phlox,33.940307,-118.139519,POINT (-118.139519 33.940307)
4295,265,S,Paramount / Quill,33.92705,-118.149881,POINT (-118.149881 33.92705)
4296,265,N,Paramount / Rex,33.98179,-118.108886,POINT (-118.108886 33.98179)
4297,265,N,Paramount / Rosecrans,33.903436,-118.160015,POINT (-118.160015 33.903436)
4298,125,E,Rosecrans / Paramount,33.903573,-118.160457,POINT (-118.160457 33.903573)
4302,265,N,Paramount / Stewart and Gray,33.934906,-118.143509,POINT (-118.143509 33.934906)
4303,265,S,Paramount / Stewart and Gray,33.934696,-118.14403,POINT (-118.14403 33.934696)
4304,265,S,Paramount / Suva,33.960077,-118.125244,POINT (-118.125244 33.960077)
4305,265,N,Paramount / Telegraph,33.967193,-118.115371,POINT (-118.115371 33.967193)
4306,265,S,Paramount / Maris,33.992904,-118.097374,POINT (-118.097374 33.992904)
4307,265,N,Paramount / Vista Del Rosa,33.965916,-118.117341,POINT (-118.117341 33.965916)
4309,265,N,Paramount / Washington,33.987726,-118.104816,POINT (-118.104816 33.987726)
4310,265,N,Paramount / Whittier,34.003097,-118.088567,POINT (-118.088567 34.003097)
4311,161,W,Park Granada / Calabasas,34.155768,-118.642849,POINT (-118.642849 34.155768)
4312,161,E,Park Granada / Parkway Calabasas,34.149497,-118.647055,POINT (-118.647055 34.149497)
4314,161,E,Parkway Calabasas / Calabasas,34.151947,-118.651282,POINT (-118.651282 34.151947)
4320,265,N,Paramount / Somerset,33.89663,-118.159949,POINT (-118.159949 33.89663)
4321,258,S,Pasadena / Arroyo,34.112293,-118.17166,POINT (-118.17166 34.112293)
4327,258,S,Pasadena / El Centro,34.113851,-118.167646,POINT (-118.167646 34.113851)
4328,258,S,Pasadena / Hawthorne,34.112255,-118.169031,POINT (-118.169031 34.112255)
4329,258,S,Pasadena / Mission,34.115491,-118.166229,POINT (-118.166229 34.115491)
4330,45,S,Broadway / Pasadena,34.072113,-118.223843,POINT (-118.223843 34.072113)
4331,258,S,Pasadena / Sycamore,34.11189,-118.17458,POINT (-118.17458 34.11189)
4332,246,S,Paseo Del Mar / Meyler,33.711246,-118.301633,POINT (-118.301633 33.711246)
4336,236,S,Balboa / Midwood,34.287028,-118.502222,POINT (-118.502222 34.287028)
4348,92,N,Glenoaks / Paxton,34.279523,-118.417661,POINT (-118.417661 34.279523)
4348,233,N,Glenoaks / Paxton,34.279523,-118.417661,POINT (-118.417661 34.279523)
4356,90,N,Pennsylvania / Altura,34.225347,-118.248575,POINT (-118.248575 34.225347)
4360,115,W,Pershing / Rees,33.959291,-118.44423,POINT (-118.44423 33.959291)
4371,62,S,Pioneer / 163rd,33.883532,-118.08252,POINT (-118.08252 33.883532)
4372,62,S,Pioneer / 166th,33.880515,-118.082497,POINT (-118.082497 33.880515)
4373,62,S,Pioneer / 168th,33.877868,-118.082468,POINT (-118.082468 33.877868)
4374,62,S,Pioneer / 178th,33.869526,-118.082391,POINT (-118.082391 33.869526)
4375,62,S,Pioneer / 183rd,33.865885,-118.082338,POINT (-118.082338 33.865885)
4377,62,S,Pioneer / 195th,33.853506,-118.082168,POINT (-118.082168 33.853506)
4378,62,S,Pioneer / Alondra,33.887354,-118.08257,POINT (-118.08257 33.887354)
4379,62,S,Pioneer / Artesia,33.872785,-118.082414,POINT (-118.082414 33.872785)
4380,62,S,Pioneer / Cheshire,33.890176,-118.082596,POINT (-118.082596 33.890176)
4381,62,S,Pioneer / Del Amo,33.845851,-118.082084,POINT (-118.082084 33.845851)
4382,62,S,Pioneer / Excelsior,33.894699,-118.082643,POINT (-118.082643 33.894699)
4383,460,E,Pioneer / Firestone,33.912439,-118.081922,POINT (-118.081922 33.912439)
4384,460,E,Pioneer / Foster,33.910169,-118.082302,POINT (-118.082302 33.910169)
4385,460,E,Pioneer / Imperial,33.916838,-118.08193,POINT (-118.08193 33.916838)
4387,62,S,Pioneer / Mapledale,33.898656,-118.082686,POINT (-118.082686 33.898656)
4388,460,E,Pioneer / Orange,33.90527,-118.082772,POINT (-118.082772 33.90527)
4389,62,S,Pioneer / South,33.858224,-118.082225,POINT (-118.082225 33.858224)
4390,242,S,Corbin / Plummer,34.242472,-118.562447,POINT (-118.562447 34.242472)
4391,242,N,Plummer / Oakdale,34.24287,-118.566724,POINT (-118.566724 34.24287)
4391,167,W,Plummer / Oakdale,34.24287,-118.566724,POINT (-118.566724 34.24287)
4392,167,W,Plummer / Oso,34.242877,-118.575222,POINT (-118.575222 34.242877)
4392,242,N,Plummer / Oso,34.242877,-118.575222,POINT (-118.575222 34.242877)
4395,242,N,Plummer / Winnetka,34.242867,-118.570973,POINT (-118.570973 34.242867)
4395,167,W,Plummer / Winnetka,34.242867,-118.570973,POINT (-118.570973 34.242867)
4399,211,N,Prairie / 161st,33.884449,-118.343668,POINT (-118.343668 33.884449)
4400,211,N,Prairie / 164th,33.881776,-118.343657,POINT (-118.343657 33.881776)
4402,211,N,Prairie / Arbor Vitae,33.953005,-118.343777,POINT (-118.343777 33.953005)
4402,212,N,Prairie / Arbor Vitae,33.953005,-118.343777,POINT (-118.343777 33.953005)
4404,211,N,Prairie / Broadway,33.919984,-118.343685,POINT (-118.343685 33.919984)
4405,211,N,Prairie / 118th,33.926854,-118.343736,POINT (-118.343736 33.926854)
4406,211,N,Prairie / 132nd,33.912964,-118.343715,POINT (-118.343715 33.912964)
4407,211,N,Prairie / 135th,33.908908,-118.343709,POINT (-118.343709 33.908908)
4408,211,N,Prairie / 139th,33.905283,-118.343704,POINT (-118.343704 33.905283)
4409,211,N,Prairie / 147th,33.898573,-118.343689,POINT (-118.343689 33.898573)
4410,211,S,Prairie / Artesia,33.872982,-118.343966,POINT (-118.343966 33.872982)
4411,211,N,Prairie / El Segundo,33.916714,-118.343721,POINT (-118.343721 33.916714)
4412,211,N,Prairie / Imperial,33.930753,-118.343742,POINT (-118.343742 33.930753)
4413,211,N,Prairie / Manhattan Beach,33.887681,-118.343678,POINT (-118.343678 33.887681)
4415,211,N,Prairie / Marine,33.894935,-118.343684,POINT (-118.343684 33.894935)
4416,211,N,Prairie / Redondo Beach,33.877835,-118.34367,POINT (-118.34367 33.877835)
4417,234,N,Harding / Eldridge,34.308515,-118.413448,POINT (-118.413448 34.308515)
4418,211,N,Prairie / Rosecrans,33.901642,-118.343692,POINT (-118.343692 33.901642)
4419,211,N,Prairie / 154th,33.891313,-118.343676,POINT (-118.343676 33.891313)
4422,237,W,Balboa / Chatsworth,34.265048,-118.50242,POINT (-118.50242 34.265048)
4424,617,E,Beverly / Dayton,34.068832,-118.40062,POINT (-118.40062 34.068832)
4427,106,N,Ramona / Centre Plaza,34.060619,-118.168041,POINT (-118.168041 34.060619)
4438,287,N,Ramona / Lexington,34.072099,-118.040122,POINT (-118.040122 34.072099)
4447,287,S,Ramona / Santa Anita,34.071882,-118.04139,POINT (-118.04139 34.071882)
4453,487,E,Ramona / Central,34.087839,-118.107611,POINT (-118.107611 34.087839)
4454,487,E,Ramona / Wells,34.08461,-118.107748,POINT (-118.107748 34.08461)
4456,211,N,Marine / RR-Xing,33.894739,-118.369039,POINT (-118.369039 33.894739)
4457,211,S,Marine / Redondo Beach Station,33.894536,-118.369892,POINT (-118.369892 33.894536)
4459,617,W,Beverly / Brighton,34.070073,-118.402247,POINT (-118.402247 34.070073)
4460,240,E,Reseda / Nordhoff,34.235222,-118.536237,POINT (-118.536237 34.235222)
4461,240,E,Reseda / Sherman Way,34.201343,-118.536185,POINT (-118.536185 34.201343)
4463,240,E,Reseda / Chase,34.224746,-118.536256,POINT (-118.536256 34.224746)
4464,240,E,Reseda / Erwin,34.184034,-118.536176,POINT (-118.536176 34.184034)
4465,240,E,Reseda / Hart,34.197809,-118.536202,POINT (-118.536202 34.197809)
4466,240,E,Reseda / Hatteras,34.177213,-118.536155,POINT (-118.536155 34.177213)
4467,240,E,Reseda / Ingomar,34.212167,-118.536215,POINT (-118.536215 34.212167)
4468,240,E,Reseda / Kittridge,34.190502,-118.536171,POINT (-118.536171 34.190502)
4469,240,E,Reseda / Lassen,34.250162,-118.536243,POINT (-118.536243 34.250162)
4471,240,E,Reseda / G Line,34.180181,-118.536168,POINT (-118.536168 34.180181)
4473,167,E,Reseda / Plummer,34.24249,-118.536237,POINT (-118.536237 34.24249)
4473,240,E,Reseda / Plummer,34.24249,-118.536237,POINT (-118.536237 34.24249)
4474,167,E,Reseda / Prairie,34.238851,-118.53624,POINT (-118.53624 34.238851)
4474,240,E,Reseda / Prairie,34.238851,-118.53624,POINT (-118.53624 34.238851)
4475,240,E,Reseda / Rayen,34.232034,-118.536216,POINT (-118.536216 34.232034)
4477,240,E,Reseda / Saticoy,34.208127,-118.536198,POINT (-118.536198 34.208127)
4478,240,E,Reseda / Strathern,34.215794,-118.536228,POINT (-118.536228 34.215794)
4479,240,E,Reseda / Superior,34.246526,-118.536247,POINT (-118.536247 34.246526)
4480,240,E,Reseda / Valerio,34.204907,-118.536201,POINT (-118.536201 34.204907)
4481,240,E,Reseda / Vanowen,34.193583,-118.536198,POINT (-118.536198 34.193583)
4482,240,W,Reseda / Ventura,34.169088,-118.535862,POINT (-118.535862 34.169088)
4483,240,E,Reseda / Ventura Fwy,34.173831,-118.53615,POINT (-118.53615 34.173831)
4484,240,E,Reseda / Victory,34.186331,-118.536184,POINT (-118.536184 34.186331)
4485,602,E,Paul Revere Junior High,34.054814,-118.495549,POINT (-118.495549 34.054814)
4485,602,W,Paul Revere Junior High,34.054814,-118.495549,POINT (-118.495549 34.054814)
4486,78,E,Mission / Richmond,34.058802,-118.216415,POINT (-118.216415 34.058802)
4486,106,N,Mission / Richmond,34.058802,-118.216415,POINT (-118.216415 34.058802)
4487,236,N,Rinaldi / Gothic,34.279084,-118.488774,POINT (-118.488774 34.279084)
4487,237,E,Rinaldi / Gothic,34.279084,-118.488774,POINT (-118.488774 34.279084)
4488,236,N,Rinaldi / Hayvenhurst,34.279114,-118.493561,POINT (-118.493561 34.279114)
4488,237,E,Rinaldi / Hayvenhurst,34.279114,-118.493561,POINT (-118.493561 34.279114)
4489,233,S,Terra Bella / Eldridge,34.282047,-118.385947,POINT (-118.385947 34.282047)
4491,236,N,Rinaldi / Ruffner,34.279131,-118.497434,POINT (-118.497434 34.279131)
4491,237,E,Rinaldi / Ruffner,34.279131,-118.497434,POINT (-118.497434 34.279131)
4494,236,S,Rinaldi / Woodley,34.279308,-118.484975,POINT (-118.484975 34.279308)
4494,237,W,Rinaldi / Woodley,34.279308,-118.484975,POINT (-118.484975 34.279308)
4499,603,S,Riverside / Allesandro,34.099702,-118.250233,POINT (-118.250233 34.099702)
4499,96,S,Riverside / Allesandro,34.099702,-118.250233,POINT (-118.250233 34.099702)
4500,222,S,Riverside / Cahuenga,34.152318,-118.361289,POINT (-118.361289 34.152318)
4502,603,N,Riverside / Fletcher,34.105883,-118.256324,POINT (-118.256324 34.105883)
4503,222,N,Riverside / Forman,34.152101,-118.352896,POINT (-118.352896 34.152101)
